one_week_perf,one_month_perf,three_month_perf,six_month_perf,one_year_perf,bull_bear_signal,technical_rating,ad_trend,avg_volume_6_days,avg_volume_9_days,avg_volume_12_days,avg_volume_15_days,avg_volume_30_days,q1,q2,q3,q4,capital_fund_to_rwa,npl_to_total_loan,return_on_equity,total_loan_loss_provision_to_npl,symbol,market_cap,stock_bonus,eps_ttm,roa_ttm,roe_ttm,pr_ratio
5.38,11.98,13.83,4.39,,-,BY,Accumulation,93487.0,78040.0,73248.0,70293.0,61104.0,,,,,,,,,SARBTM (Sarbottam Cement Limited),40915350000.0,"[{'id': 1847, 'symbol': 'SARBTM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 15, 'total': 15, 'fiscal_year': '2079/2080'}]",9.7,0.04,0.06,90.68
0.92,-1.8,-9.39,-14.39,13.77,-,SL,Distribution,108964.0,98351.0,95200.0,92131.0,89403.0,,,,,,,,,SHIVM (Shivam Cements Ltd),27155854000.0,"[{'id': 1906, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 14.25, 'cash': 0.75, 'total': 15, 'fiscal_year': '2079/2080'}, {'id': 1907, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 10.53, 'total': 10.53, 'fiscal_year': '2078/2079'}, {'id': 1908, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 29, 'total': 29, 'fiscal_year': '2077/2078'}, {'id': 1909, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 24.21, 'total': 24.21, 'fiscal_year': '2076/2077'}, {'id': 1910, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 15.7895, 'total': 15.7895, 'fiscal_year': '2075/2076'}, {'id': 1911, 'symbol': 'SHIVM', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 15.7895, 'total': 15.7895, 'fiscal_year': '2074/2075'}]",2.08,0.01,0.02,259.44
4.75,9.46,5.4,0.04,16.71,-,BY,Accumulation,168421.0,131097.0,110570.0,99739.0,78899.0,-4.45%,-8.66%,38.32%,38.32%,,,,,SONA (Sonapur Minerals And Oil Limited),15719655600.0,,-7.94,-0.04,-0.08,-64.38
-2.12,-0.43,-2.12,-7.81,16.46,-,-,No Change,50.0,49.0,46.0,46.0,61.0,-8.88%,-4.00%,17.85%,9.53%,,,,,UNL (Unilever Nepal),42367934100.0,"[{'id': 2104, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 1580, 'total': 1580, 'fiscal_year': '2079/2080'}, {'id': 2105, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 1250, 'total': 1250, 'fiscal_year': '2078/2079'}, {'id': 2106, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 650, 'total': 650, 'fiscal_year': '2077/2078'}, {'id': 2107, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 100, 'total': 100, 'fiscal_year': '2076/2077'}, {'id': 2108, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 770, 'total': 770, 'fiscal_year': '2075/2076'}, {'id': 2109, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 700, 'total': 700, 'fiscal_year': '2074/2075'}, {'id': 2110, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 1270, 'total': 1270, 'fiscal_year': '2073/2074'}, {'id': 2111, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 1020, 'total': 1020, 'fiscal_year': '2072/2073'}, {'id': 2112, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 990, 'total': 990, 'fiscal_year': '2071/2072'}, {'id': 2113, 'symbol': 'UNL', 'sector': 'MANUFACTURE', 'bonus': 0, 'cash': 860, 'total': 860, 'fiscal_year': '2070/2071'}]",2181.98,0.27,0.44,21.08
1.01,-0.01,-8.51,-10.61,8.48,-,SL,Distribution,32431.0,29512.0,28813.0,28815.0,26617.0,-15.57%,-0.25%,-35.31%,-32.55%,,,,,CGH (Chandragiri Hills Limited),13713239449,8.67,0.06,0.16,103.13,
-1.41,-0.66,-3.2,2.14,54.54,-,-,Distribution,13764.0,13986.0,13474.0,12733.0,13727.0,-12.15%,5.78%,34.43%,-1.24%,,,,,CITY (City Hotel Limited),15183180000,-12.54,-0.03,-0.12,-72.32,
2.88,13.26,10.22,13.99,56.27,-,BY,Distribution,19487.0,16655.0,17037.0,15052.0,9915.0,-6.37%,0.50%,-14.30%,-1.46%,,,,,KDL (Kalinchowk Darshan Limited),7362177774,1.58,0.03,0.04,780.24,
-2.04,5.38,0.52,-14.59,27.32,-,BY,Distribution,22789.0,19046.0,15034.0,13654.0,9380.0,-7.35%,1.84%,1.59%,5.97%,,,,,OHL (Oriental Hotels),11371151040,5.12,0.02,0.03,187.47,"[{'id': 1694, 'symbol': 'OHL', 'sector': 'HOTELS', 'bonus': 0, 'cash': 5.2632, 'total': 5.2632, 'fiscal_year': '2079/2080'}, {'id': 1695, 'symbol': 'OHL', 'sector': 'HOTELS', 'bonus': 5, 'cash': 10.79, 'total': 15.79, 'fiscal_year': '2075/2076'}, {'id': 1696, 'symbol': 'OHL', 'sector': 'HOTELS', 'bonus': 15, 'cash': 11.32, 'total': 26.32, 'fiscal_year': '2074/2075'}, {'id': 1697, 'symbol': 'OHL', 'sector': 'HOTELS', 'bonus': 18, 'cash': 6.21, 'total': 24.21, 'fiscal_year': '2073/2074'}, {'id': 1698, 'symbol': 'OHL', 'sector': 'HOTELS', 'bonus': 20, 'cash': 6.32, 'total': 26.32, 'fiscal_year': '2072/2073'}, {'id': 1699, 'symbol': 'OHL', 'sector': 'HOTELS', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2071/2072'}, {'id': 1700, 'symbol': 'OHL', 'sector': 'HOTELS', 'bonus': 10, 'cash': 0, 'total': 10, 'fiscal_year': '2070/2071'}]"
-2.17,-3.86,-13.16,-11.76,12.09,-,SL,Distribution,54657.0,57828.0,50016.0,48343.0,49788.0,0.66%,6.22%,0.22%,10.39%,,,,,SHL (Soaltee Hotel),45982569105,6.5,0.21,0.27,76.2,"[{'id': 1912, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 5, 'cash': 26.5789, 'total': 31.5789, 'fiscal_year': '2079/2080'}, {'id': 1913, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 5, 'cash': 21.315, 'total': 26.315, 'fiscal_year': '2078/2079'}, {'id': 1914, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 15, 'cash': 11.3157, 'total': 26.3157, 'fiscal_year': '2075/2076'}, {'id': 1915, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 10, 'cash': 16.3158, 'total': 26.3158, 'fiscal_year': '2074/2075'}, {'id': 1916, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 15, 'cash': 6.0526, 'total': 21.052599999999998, 'fiscal_year': '2073/2074'}, {'id': 1917, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 10, 'cash': 11.0526, 'total': 21.052599999999998, 'fiscal_year': '2072/2073'}, {'id': 1918, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 25, 'cash': 65.8, 'total': 90.8, 'fiscal_year': '2071/2072'}, {'id': 1919, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 40, 'cash': 17.89, 'total': 57.89, 'fiscal_year': '2070/2071'}, {'id': 1920, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 40, 'cash': 12.63, 'total': 52.63, 'fiscal_year': '2069/2070'}, {'id': 1921, 'symbol': 'SHL', 'sector': 'HOTELS', 'bonus': 20, 'cash': 32.63, 'total': 52.63, 'fiscal_year': '2068/2069'}]"
-3.48,-4.15,-3.98,-17.84,48.0,-,SL,Distribution,6538.0,6430.0,5731.0,6387.0,15189.0,-13.15%,-12.22%,-0.53%,6.28%,,,,,TRH (Taragaon Regency Hotel),21779534220,19.04,0.12,0.18,58.3,"[{'id': 2082, 'symbol': 'TRH', 'sector': 'HOTELS', 'bonus': 4, 'cash': 11, 'total': 15, 'fiscal_year': '2079/2080'}, {'id': 2083, 'symbol': 'TRH', 'sector': 'HOTELS', 'bonus': 0, 'cash': 8.42, 'total': 8.42, 'fiscal_year': '2078/2079'}, {'id': 2085, 'symbol': 'TRH', 'sector': 'HOTELS', 'bonus': 0, 'cash': 10, 'total': 10, 'fiscal_year': '2076/2077'}, {'id': 2086, 'symbol': 'TRH', 'sector': 'HOTELS', 'bonus': 0, 'cash': 12, 'total': 12, 'fiscal_year': '2075/2076'}, {'id': 2084, 'symbol': 'TRH', 'sector': 'HOTELS', 'bonus': 0, 'cash': 12.631, 'total': 12.631, 'fiscal_year': '2074/2075'}, {'id': 2087, 'symbol': 'TRH', 'sector': 'HOTELS', 'bonus': 0, 'cash': 7.368, 'total': 7.368, 'fiscal_year': '2073/2074'}]"
0.01,24.31,31.12,27.12,131.99,-,BY,Distribution,127767.0,133746.0,133432.0,118117.0,96543.0,-28.50%,-18.08%,-16.99%,-24.99%,,,,,CHDC (CEDB Hydropower Development Company Limited),23271368987.1,"[{'id': 1034, 'symbol': 'CHDC', 'sector': 'INVESTMENT', 'bonus': 11, 'cash': 0.5789, 'total': 11.5789, 'fiscal_year': '2078/2079'}]",40.51,0.15,0.16,55.54
-1.19,-0.99,-9.73,-17.27,-4.21,-,-,No Change,12672.0,12118.0,11265.0,11973.0,10715.0,-5.48%,-1.24%,-0.84%,4.48%,,,,,CIT (Citizen Investment Trust),119536100775.0,"[{'id': 1037, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 14, 'cash': 0.7368, 'total': 14.7368, 'fiscal_year': '2079/2080'}, {'id': 1038, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 25, 'cash': 1.3158, 'total': 26.3158, 'fiscal_year': '2078/2079'}, {'id': 1039, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 30, 'cash': 1.578, 'total': 31.578, 'fiscal_year': '2077/2078'}, {'id': 1040, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 9, 'cash': 8.8947, 'total': 17.8947, 'fiscal_year': '2076/2077'}, {'id': 1041, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 22, 'cash': 1.16, 'total': 23.16, 'fiscal_year': '2075/2076'}, {'id': 1042, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 22, 'cash': 1.16, 'total': 23.16, 'fiscal_year': '2074/2075'}, {'id': 1043, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 22.06, 'cash': 1.16, 'total': 23.22, 'fiscal_year': '2073/2074'}, {'id': 1044, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 22, 'cash': 1.15, 'total': 23.15, 'fiscal_year': '2072/2073'}, {'id': 1045, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 21.85, 'cash': 1.15, 'total': 23, 'fiscal_year': '2071/2072'}, {'id': 1046, 'symbol': 'CIT', 'sector': 'INVESTMENT', 'bonus': 35, 'cash': 0, 'total': 35, 'fiscal_year': '2070/2071'}]",19.2,0.0,0.04,102.77
-0.88,12.31,11.01,14.24,81.08,-,BY,Distribution,19469.0,16119.0,14312.0,12496.0,9402.0,-7.13%,2.58%,11.71%,-5.21%,,,,,ENL (Emerging Nepal Limited),7445041340.0,"[{'id': 1101, 'symbol': 'ENL', 'sector': 'INVESTMENT', 'bonus': 0, 'cash': 8.421, 'total': 8.421, 'fiscal_year': '2079/2080'}]",3.38,0.03,0.03,396.49
-2.1,7.12,-3.62,4.42,78.54,-,BY,Distribution,59377.0,55903.0,50709.0,47353.0,39860.0,,,,,,,,,HATHY (Hathway Investment Nepal Limited),42159546000.0,"[{'id': 1190, 'symbol': 'HATHY', 'sector': 'INVESTMENT', 'bonus': 10, 'cash': 0.526, 'total': 10.526, 'fiscal_year': '2079/2080'}]",1.05,0.04,0.05,1412.67
11.19,19.68,9.52,1.36,73.76,-,BY,No Change,528250.0,463805.0,372862.0,328576.0,240201.0,-12.02%,-3.88%,-13.67%,-3.59%,,,,,HIDCL (Hydroelectricity Investment and Development Company),73188242740.0,"[{'id': 1220, 'symbol': 'HIDCL', 'sector': 'INVESTMENT', 'bonus': 0, 'cash': 5.263, 'total': 5.263, 'fiscal_year': '2079/2080'}, {'id': 1221, 'symbol': 'HIDCL', 'sector': 'INVESTMENT', 'bonus': 5, 'cash': 0.263, 'total': 5.263, 'fiscal_year': '2078/2079'}, {'id': 1222, 'symbol': 'HIDCL', 'sector': 'INVESTMENT', 'bonus': 8, 'cash': 0.421, 'total': 8.421, 'fiscal_year': '2077/2078'}, {'id': 1223, 'symbol': 'HIDCL', 'sector': 'INVESTMENT', 'bonus': 0, 'cash': 12, 'total': 12, 'fiscal_year': '2075/2076'}, {'id': 1224, 'symbol': 'HIDCL', 'sector': 'INVESTMENT', 'bonus': 10, 'cash': 0.21, 'total': 10.21, 'fiscal_year': '2074/2075'}, {'id': 1225, 'symbol': 'HIDCL', 'sector': 'INVESTMENT', 'bonus': 0, 'cash': 5, 'total': 5, 'fiscal_year': '2073/2074'}]",4.25,0.04,0.05,70.07
7.03,13.79,7.22,0.34,43.13,-,BY,Accumulation,465746.0,431202.0,366458.0,330985.0,265459.0,-7.65%,-5.42%,-14.29%,-2.49%,,,,,NIFRA (Nepal Infrastructure Bank Limited),64152000000.0,"[{'id': 1566, 'symbol': 'NIFRA', 'sector': 'INVESTMENT', 'bonus': 0, 'cash': 4.2105, 'total': 4.2105, 'fiscal_year': '2079/2080'}, {'id': 1567, 'symbol': 'NIFRA', 'sector': 'INVESTMENT', 'bonus': 0, 'cash': 4.21, 'total': 4.21, 'fiscal_year': '2078/2079'}, {'id': 1568, 'symbol': 'NIFRA', 'sector': 'INVESTMENT', 'bonus': 8, 'cash': 0.42, 'total': 8.42, 'fiscal_year': '2077/2078'}]",5.94,0.04,0.05,49.96
2.48,17.56,40.06,62.23,170.13,-,BY,Distribution,206438.0,221966.0,206572.0,194848.0,219371.0,8.00%,-6.81%,-7.73%,11.74%,,,,,NRN (NRN Infrastructure and Development Limited),18176925862.0,"[{'id': 1666, 'symbol': 'NRN', 'sector': 'INVESTMENT', 'bonus': 0, 'cash': 5.26, 'total': 5.26, 'fiscal_year': '2078/2079'}, {'id': 1667, 'symbol': 'NRN', 'sector': 'INVESTMENT', 'bonus': 5, 'cash': 0.26, 'total': 5.26, 'fiscal_year': '2077/2078'}, {'id': 1668, 'symbol': 'NRN', 'sector': 'INVESTMENT', 'bonus': 2.85, 'cash': 0.15, 'total': 3, 'fiscal_year': '2076/2077'}]",8.37,0.05,0.05,177.6
-0.41,-6.86,24.06,132.8,361.8,-,BY,Distribution,18764.0,19388.0,23218.0,22390.0,27444.0,,,,,41,4,1,115,CORBL (Corporate Development Bank),10388700000.0,"[{'id': 1054, 'symbol': 'CORBL', 'sector': 'DEVBANK', 'bonus': 5, 'cash': 0.26, 'total': 5.26, 'fiscal_year': '2078/2079'}]",4.09,0.01,0.03,483.66
-4.44,27.89,12.4,29.49,116.32,-,BY,Distribution,84296.0,86646.0,95185.0,100443.0,93135.0,13.88%,7.79%,20.97%,19.50%,12,7,0,82,EDBL (Excel Development Bank),9410199585.0,"[{'id': 1087, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 8.5, 'cash': 0.45, 'total': 8.95, 'fiscal_year': '2077/2078'}, {'id': 1088, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 12, 'cash': 0.63, 'total': 12.63, 'fiscal_year': '2076/2077'}, {'id': 1089, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 17.1, 'cash': 0.9, 'total': 18, 'fiscal_year': '2075/2076'}, {'id': 1090, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 0, 'cash': 17, 'total': 17, 'fiscal_year': '2074/2075'}, {'id': 1091, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 30.12, 'cash': 1.58, 'total': 31.700000000000003, 'fiscal_year': '2073/2074'}, {'id': 1092, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 25, 'cash': 1.32, 'total': 26.32, 'fiscal_year': '2072/2073'}, {'id': 1093, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 26, 'cash': 1.37, 'total': 27.37, 'fiscal_year': '2071/2072'}, {'id': 1094, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 35, 'cash': 1.84, 'total': 36.84, 'fiscal_year': '2070/2071'}, {'id': 1095, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 50, 'cash': 2.64, 'total': 52.64, 'fiscal_year': '2069/2070'}, {'id': 1096, 'symbol': 'EDBL', 'sector': 'DEVBANK', 'bonus': 25, 'cash': 0, 'total': 25, 'fiscal_year': '2068/2069'}]",-14.49,0.0,0.03,-51.97
-1.05,1.99,-13.76,-14.13,8.25,-,SL,Accumulation,43439.0,39837.0,35517.0,35278.0,36895.0,-3.29%,-0.14%,5.73%,4.34%,14,2,10,114,GBBL (Garima Bikas Bank),22438043335.0,"[{'id': 1118, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 9.5, 'cash': 0.5, 'total': 10, 'fiscal_year': '2079/2080'}, {'id': 1119, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 13, 'cash': 1.5, 'total': 14.5, 'fiscal_year': '2078/2079'}, {'id': 1120, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 16, 'cash': 0, 'total': 16, 'fiscal_year': '2077/2078'}, {'id': 1121, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 13.5, 'cash': 0.71, 'total': 14.21, 'fiscal_year': '2076/2077'}, {'id': 1122, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 16.15, 'cash': 0.85, 'total': 17, 'fiscal_year': '2075/2076'}, {'id': 1123, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 10, 'cash': 3.75, 'total': 13.75, 'fiscal_year': '2074/2075'}, {'id': 1124, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 15, 'cash': 0, 'total': 15, 'fiscal_year': '2073/2074'}, {'id': 1125, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 20, 'cash': 0, 'total': 20, 'fiscal_year': '2072/2073'}, {'id': 1126, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 20, 'cash': 0, 'total': 20, 'fiscal_year': '2071/2072'}, {'id': 1127, 'symbol': 'GBBL', 'sector': 'DEVBANK', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2070/2071'}]",19.34,0.01,0.14,20.43
-0.4,-11.19,34.44,80.03,283.61,-,BY,Accumulation,46666.0,49695.0,48482.0,52695.0,54228.0,39.68%,19.45%,55.52%,44.59%,15,5,3,69,GRDBL (Green Development Bank Ltd.),7439750820.0,"[{'id': 1184, 'symbol': 'GRDBL', 'sector': 'DEVBANK', 'bonus': 3.8, 'cash': 0.2, 'total': 4, 'fiscal_year': '2078/2079'}, {'id': 1185, 'symbol': 'GRDBL', 'sector': 'DEVBANK', 'bonus': 3.8, 'cash': 0.2, 'total': 4, 'fiscal_year': '2076/2077'}]",3.24,0.01,0.06,426.13
-1.5,1.61,-8.65,-7.41,20.72,-,SL,Distribution,52914.0,49173.0,48274.0,50033.0,57649.0,0.17%,1.07%,1.35%,-2.67%,12,4,3,105,JBBL (Jyoti Bikas Bank),15547894728.3,"[{'id': 1254, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 3, 'cash': 3.8, 'total': 6.8, 'fiscal_year': '2078/2079'}, {'id': 1255, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 11, 'cash': 4.5, 'total': 15.5, 'fiscal_year': '2077/2078'}, {'id': 1256, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 10, 'cash': 0, 'total': 10, 'fiscal_year': '2076/2077'}, {'id': 1257, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 12.75, 'cash': 0, 'total': 12.75, 'fiscal_year': '2075/2076'}, {'id': 1258, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 0, 'cash': 8.4, 'total': 8.4, 'fiscal_year': '2074/2075'}, {'id': 1259, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 10, 'cash': 0, 'total': 10, 'fiscal_year': '2073/2074'}, {'id': 1260, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 11.7, 'cash': 0, 'total': 11.7, 'fiscal_year': '2072/2073'}, {'id': 1261, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 9, 'cash': 0.47, 'total': 9.47, 'fiscal_year': '2071/2072'}, {'id': 1262, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 7, 'cash': 0.37, 'total': 7.37, 'fiscal_year': '2070/2071'}, {'id': 1263, 'symbol': 'JBBL', 'sector': 'DEVBANK', 'bonus': 7, 'cash': 5.6, 'total': 12.6, 'fiscal_year': '2069/2070'}]",11.38,0.01,0.06,31.08
-1.31,0.93,-5.71,-11.53,29.14,-,BY,Distribution,48270.0,42297.0,41549.0,38931.0,36753.0,14.55%,5.74%,13.85%,17.13%,12,3,8,117,KSBBL (Kamana Sewa Bikas Bank Limited),15591668418.3,"[{'id': 1311, 'symbol': 'KSBBL', 'sector': 'DEVBANK', 'bonus': 4.41, 'cash': 0.2321, 'total': 4.6421, 'fiscal_year': '2078/2079'}, {'id': 1312, 'symbol': 'KSBBL', 'sector': 'DEVBANK', 'bonus': 18.5, 'cash': 0.97, 'total': 19.47, 'fiscal_year': '2077/2078'}, {'id': 1313, 'symbol': 'KSBBL', 'sector': 'DEVBANK', 'bonus': 4.4, 'cash': 0.23, 'total': 4.630000000000001, 'fiscal_year': '2076/2077'}, {'id': 1314, 'symbol': 'KSBBL', 'sector': 'DEVBANK', 'bonus': 0, 'cash': 6.8, 'total': 6.8, 'fiscal_year': '2075/2076'}, {'id': 1315, 'symbol': 'KSBBL', 'sector': 'DEVBANK', 'bonus': 1.5, 'cash': 8, 'total': 9.5, 'fiscal_year': '2074/2075'}, {'id': 1316, 'symbol': 'KSBBL', 'sector': 'DEVBANK', 'bonus': 5.5, 'cash': 6.5, 'total': 12, 'fiscal_year': '2073/2074'}]",18.37,0.01,0.13,24.17
-0.92,1.54,-10.81,-11.9,17.87,-,SL,Accumulation,35582.0,34705.0,33814.0,32765.0,41329.0,-2.99%,1.43%,-1.24%,0.00%,13,3,7,104,LBBL (Lumbini Bikas Bank Ltd.),15965354716.4,"[{'id': 1317, 'symbol': 'LBBL', 'sector': 'DEVBANK', 'bonus': 4, 'cash': 4.5, 'total': 8.5, 'fiscal_year': '2079/2080'}, {'id': 1318, 'symbol': 'LBBL', 'sector': 'DEVBANK', 'bonus': 3, 'cash': 9, 'total': 12, 'fiscal_year': '2078/2079'}, {'id': 1319, 'symbol': 'LBBL', 'sector': 'DEVBANK', 'bonus': 13, 'cash': 0.6842, 'total': 13.6842, 'fiscal_year': '2077/2078'}, {'id': 1320, 'symbol': 'LBBL', 'sector': 'DEVBANK', 'bonus': 7, 'cash': 3, 'total': 10, 'fiscal_year': '2076/2077'}, {'id': 1321, 'symbol': 'LBBL', 'sector': 'DEVBANK', 'bonus': 5, 'cash': 15, 'total': 20, 'fiscal_year': '2075/2076'}, {'id': 1322, 'symbol': 'LBBL', 'sector': 'DEVBANK', 'bonus': 17.07, 'cash': 0, 'total': 17.07, 'fiscal_year': '2074/2075'}]",8.15,0.01,0.08,55.7
-3.03,11.73,-2.76,-6.25,80.31,-,BY,Distribution,68146.0,69706.0,71219.0,67492.0,62832.0,,,,,33,2,6,112,MDB (Miteri Development Bank),7835557530.0,"[{'id': 1377, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 9.5, 'cash': 0.5, 'total': 10, 'fiscal_year': '2079/2080'}, {'id': 1378, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 12.35, 'cash': 0.65, 'total': 13, 'fiscal_year': '2078/2079'}, {'id': 1379, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 13.3, 'cash': 0.7, 'total': 14, 'fiscal_year': '2077/2078'}, {'id': 1380, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 15, 'cash': 0.79, 'total': 15.79, 'fiscal_year': '2076/2077'}, {'id': 1381, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 18.525, 'cash': 0.975, 'total': 19.5, 'fiscal_year': '2075/2076'}, {'id': 1382, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 17, 'cash': 0.895, 'total': 17.895, 'fiscal_year': '2074/2075'}, {'id': 1383, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 31.478, 'cash': 1.66, 'total': 33.138, 'fiscal_year': '2073/2074'}, {'id': 1384, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 30, 'cash': 1.58, 'total': 31.58, 'fiscal_year': '2072/2073'}, {'id': 1385, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 30, 'cash': 1.58, 'total': 31.58, 'fiscal_year': '2071/2072'}, {'id': 1386, 'symbol': 'MDB', 'sector': 'DEVBANK', 'bonus': 25, 'cash': 1.32, 'total': 26.32, 'fiscal_year': '2070/2071'}]",4.25,0.02,0.09,165.77
-3.46,6.62,-7.77,-8.63,22.02,-,BY,Distribution,68174.0,69155.0,64409.0,62860.0,61262.0,,,,,12,4,7,113,MLBL (Mahalaxmi Bikas Bank Limited),16389110779.4,"[{'id': 1430, 'symbol': 'MLBL', 'sector': 'DEVBANK', 'bonus': 0, 'cash': 6.4, 'total': 6.4, 'fiscal_year': '2079/2080'}, {'id': 1431, 'symbol': 'MLBL', 'sector': 'DEVBANK', 'bonus': 4, 'cash': 6.47, 'total': 10.469999999999999, 'fiscal_year': '2078/2079'}, {'id': 1432, 'symbol': 'MLBL', 'sector': 'DEVBANK', 'bonus': 20, 'cash': 1.0526, 'total': 21.052599999999998, 'fiscal_year': '2077/2078'}, {'id': 1433, 'symbol': 'MLBL', 'sector': 'DEVBANK', 'bonus': 8.8, 'cash': 0.46, 'total': 9.260000000000002, 'fiscal_year': '2076/2077'}, {'id': 1434, 'symbol': 'MLBL', 'sector': 'DEVBANK', 'bonus': 8, 'cash': 9.8947, 'total': 17.8947, 'fiscal_year': '2075/2076'}, {'id': 1435, 'symbol': 'MLBL', 'sector': 'DEVBANK', 'bonus': 8, 'cash': 7, 'total': 15, 'fiscal_year': '2074/2075'}, {'id': 1436, 'symbol': 'MLBL', 'sector': 'DEVBANK', 'bonus': 0, 'cash': 9, 'total': 9, 'fiscal_year': '2073/2074'}]",13.78,0.01,0.07,28.5
